eventid,time,latitude,longitude,country,depth,magnitude
usc000fd72,1361805275420,-11.109,165.897,"43 km SSE of Lata, Solomon Islands",10.0,5.3
usc000fd56,1361777035960,36.844,139.245,"29 km NE of Numata, Japan",10.0,5.8
usc000fd4k,1361769067520,34.292,85.651,western Xizang,10.0,5.4
usc000fd2u,1361761175740,-15.359,-176.515,"207 km SE of Alo, Wallis and Futuna",10.0,5.3
usc000fcu9,1361751226170,-32.388,-178.142,south of the Kermadec Islands,10.0,5.2
usc000fckr,1361739244120,-32.339,-178.051,south of the Kermadec Islands,10.0,5.5
usp000jzh6,1361710937040,-8.335,127.47,"55 km ENE of Lospalos, Timor Leste",10.0,5.2
usc000fch5,1361710914980,-8.394,127.427,"49 km ENE of Lospalos, Timor Leste",10.0,5.1
usc000fcbg,1361653103270,-8.437,127.364,"41 km ENE of Lospalos, Timor Leste",10.0,5.1
usc000fc8c,1361639085250,51.485,-178.116,"111 km WSW of Adak, Alaska",62.5,5.1
usc000fc7h,1361630746670,-11.709,165.151,"129 km SSW of Lata, Solomon Islands",10.0,5.0
usc000fc75,1361629863560,-11.689,165.023,"136 km SW of Lata, Solomon Islands",10.0,5.6
usc000fc5f,1361617759270,-8.467,127.467,"51 km E of Lospalos, Timor Leste",20.0,5.9
usc000fc4p,1361609948690,-10.66,165.304,"54 km W of Lata, Solomon Islands",12.0,5.9
usc000fbzx,1361571726590,-11.073,165.704,"39 km SSW of Lata, Solomon Islands",21.6,5.2
usc000fbyh,1361569849560,-15.826,-71.495,"7 km SSW of Huarancante, Peru",18.4,5.2
usc000fbvq,1361566907230,-15.748,-71.425,"4 km ENE of Huarancante, Peru",7.9,5.3
usc000fbpl,1361550355980,-25.28,70.041,Mid-Indian Ridge,10.0,5.0
usc000fbpe,1361549870940,-10.854,166.169,"43 km ESE of Lata, Solomon Islands",10.0,5.1
usc000fbl2,1361534518200,-27.932,-63.097,"32 km E of Suncho Corral, Argentina",575.2,6.1
usc000fb58,1361476201120,-6.305,154.899,"64 km W of Panguna, Papua New Guinea",35.0,5.4
usc000fb2g,1361467257590,47.836,156.323,east of the Kuril Islands,35.0,5.2
usc000fb0l,1361455555920,29.269,142.282,"Izu Islands, Japan region",14.2,5.2
us2013lwcv,1361395388560,18.552,-103.714,"13 km W of La Placita de Morelos, Mexico",18.0,5.6
usc000fak0,1361359133280,-27.774,-66.425,"23 km SSW of Andalgalá, Argentina",155.0,5.1
usc000fajk,1361354165590,10.604,-41.036,northern Mid-Atlantic Ridge,10.0,5.0
usc000faj4,1361350032590,50.457,-173.576,"198 km SSE of Atka, Alaska",25.3,5.4
usc000faep,1361318958140,-10.781,166.902,"120 km E of Lata, Solomon Islands",6.0,5.6
usc000fad1,1361312942040,-17.46,-173.451,"143 km NNE of Neiafu, Tonga",47.0,5.7
usc000facp,1361312107460,-10.885,165.885,"20 km SSE of Lata, Solomon Islands",10.0,5.0
usc000fa8d,1361300506010,-17.589,-178.926,"193 km ENE of Levuka, Fiji",536.1,5.0
usc000fa89,1361300119240,-10.347,167.34,"173 km ENE of Lata, Solomon Islands",10.0,5.0
usc000fa48,1361276856140,35.251,140.955,"51 km E of ?hara, Japan",20.0,5.4
usc000f9ra,1361205167070,-30.744,-178.148,"Kermadec Islands, New Zealand",50.0,5.5
usc000f9p5,1361189958090,-30.774,-178.123,"Kermadec Islands, New Zealand",35.0,5.9
usc000f9n4,1361184640550,-10.792,165.596,"23 km WSW of Lata, Solomon Islands",10.0,5.1
usc000f9mg,1361181611130,-33.954,-72.051,"57 km SW of San Antonio, Chile",25.4,5.2
usc000f9kb,1361158848900,5.541,-32.96,central Mid-Atlantic Ridge,10.0,5.5
usc000f91t,1361129025060,-10.808,165.555,"28 km WSW of Lata, Solomon Islands",10.0,5.7
usc000f91p,1361128732200,-10.841,165.673,"18 km SW of Lata, Solomon Islands",10.0,5.5
usc000f914,1361125642680,-10.79,165.824,"7 km SSE of Lata, Solomon Islands",10.0,5.0
usc000f8v6,1361079727750,36.678,21.68,"15 km S of Methóni, Greece",32.2,5.0
usc000f8r2,1361054622310,-15.657,-13.166,southern Mid-Atlantic Ridge,10.0,5.1
usc000f8qf,1361053052130,43.539,146.675,"29 km S of Shikotan, Russia",46.1,5.3
usc000f8lt,1361039368360,-11.128,164.491,"149 km WSW of Lata, Solomon Islands",20.7,5.3
usc000f8iv,1361028323770,5.913,127.347,"138 km ESE of Pondaguitan, Philippines",57.8,5.3
usc000f8cd,1360991777130,-36.514,177.933,"175 km NNE of Opotiki, New Zealand",207.1,5.8
usc000f8be,1360989456220,5.812,125.748,"16 km SE of Caburan, Philippines",105.0,6.1
usc000f8a8,1360977626430,-26.32,71.546,Mid-Indian Ridge,10.0,5.0
usc000f84c,1360963251540,-19.346,-176.198,"200 km WNW of Pangai, Tonga",21.6,5.0
usc000f819,1360958132270,-17.754,-178.892,"192 km E of Levuka, Fiji",561.8,5.4
usc000f7mi,1360897343100,-19.731,-174.465,"14 km NW of Pangai, Tonga",74.0,5.7
usc000f7bc,1360860735410,-4.404,135.261,"118 km SSW of Nabire, Indonesia",27.4,5.3
usc000f7a0,1360854514860,67.581,142.54,"185 km SW of Belaya Gora, Russia",10.0,5.0
usp000jzb6,1360848486390,67.605,142.183,"196 km SW of Belaya Gora, Russia",10.0,5.1
usp000jzb4,1360847916690,67.494,142.736,"185 km SW of Belaya Gora, Russia",10.0,5.3
usc000f76f,1360847633130,67.631,142.508,"183 km SW of Belaya Gora, Russia",11.0,6.6
usc000f6uf,1360791034170,-2.053,139.021,"189 km WNW of Abepura, Indonesia",22.1,5.2
usc000f6mt,1360770938510,-10.755,164.38,"155 km W of Lata, Solomon Islands",10.0,5.0
usc000f6l4,1360759832040,-10.916,164.568,"136 km W of Lata, Solomon Islands",10.0,5.2
usc000f6jw,1360753733710,-10.789,164.573,"134 km W of Lata, Solomon Islands",10.0,5.2
usc000f6jp,1360753224850,-2.99,101.297,"103 km S of Sungai Penuh, Indonesia",55.3,5.3
usc000f6iy,1360750130760,-10.789,164.255,"168 km W of Lata, Solomon Islands",19.8,5.4
usc000f6gj,1360732878570,-2.975,130.205,"148 km ENE of Amahai, Indonesia",35.0,5.6
usc000f6fa,1360727862500,30.252,131.412,"66 km SE of Nishinoomote, Japan",10.0,5.2
nn00402688,1360714214393,38.0222,-118.0553,"39 km N of Dyer, Nevada",7.5,5.1
usp000jz9r,1360714209440,-10.812,166.12,"36 km ESE of Lata, Solomon Islands",6.8,5.0
usc000f6am,1360711954970,-10.898,164.255,"169 km W of Lata, Solomon Islands",9.2,5.5
us2013lndj,1360707903710,-6.905,131.35,"209 km SW of Tual, Indonesia",54.2,5.3
usc000f63w,1360700266800,-60.377,-31.9,Scotia Sea,14.6,5.2
usc000f5yn,1360683605260,-10.678,165.833,"6 km NE of Lata, Solomon Islands",10.0,5.0
usc000f5t0,1360637871490,41.299,129.004,"18 km ENE of S?ngjibaegam, North Korea",0.0,5.1
usc000f5s1,1360632235210,-18.2,-177.956,"288 km E of Levuka, Fiji",517.8,5.1
usc000f5mb,1360613394300,-11.004,165.569,"39 km SW of Lata, Solomon Islands",10.0,5.7
usc000f5ll,1360609981670,38.476,92.371,"northern Qinghai, China",16.9,5.3
usc000f5gd,1360582695740,-12.034,165.918,"145 km S of Lata, Solomon Islands",10.0,5.0
usc000f5fa,1360575619570,-11.046,166.8,"115 km ESE of Lata, Solomon Islands",10.0,5.7
usc000f5e8,1360569078210,-10.888,165.829,"18 km S of Lata, Solomon Islands",20.0,5.0
usc000f52r,1360538711420,-10.673,164.737,"116 km W of Lata, Solomon Islands",27.9,5.4
usc000f523,1360534354440,-10.659,164.575,"133 km W of Lata, Solomon Islands",27.2,5.1
usc000f50z,1360526433000,-33.454,-72.219,"57 km W of Cartagena, Chile",46.3,5.0
usc000f50i,1360526070000,-33.458,-72.1,"46 km WNW of Cartagena, Chile",46.5,5.4
usc000f4zf,1360521572140,-10.94,165.461,"43 km WSW of Lata, Solomon Islands",11.0,6.0
usc000f4xn,1360507719920,-36.684,53.374,South Indian Ocean,10.0,5.2
usc000f4w7,1360495590710,-10.814,165.944,"18 km ESE of Lata, Solomon Islands",14.4,5.0
usc000f4ve,1360489031850,-18.608,-174.713,"77 km W of Neiafu, Tonga",122.0,5.6
usc000f4uk,1360482372050,-11.567,165.813,"93 km S of Lata, Solomon Islands",10.0,5.0
usc000f4u2,1360479039670,-10.89,165.862,"19 km SSE of Lata, Solomon Islands",10.0,5.0
usc000f4rp,1360459846640,-11.012,166.788,"112 km ESE of Lata, Solomon Islands",10.0,5.6
usc000f4qe,1360451618610,-10.754,165.785,"3 km SSW of Lata, Solomon Islands",10.0,5.2
usc000f4qc,1360451381650,-10.921,165.91,"24 km SSE of Lata, Solomon Islands",10.0,5.5
usc000f4q6,1360450141450,-10.904,165.805,"19 km S of Lata, Solomon Islands",10.0,5.1
usc000f4pk,1360448073060,-10.929,165.899,"25 km SSE of Lata, Solomon Islands",28.6,5.3
usc000f4n5,1360443742790,-10.994,165.741,"30 km SSW of Lata, Solomon Islands",18.0,6.6
usc000f4mt,1360442077830,-11.089,164.754,"120 km WSW of Lata, Solomon Islands",10.0,5.0
usc000f4kq,1360432446080,-10.828,165.87,"13 km SE of Lata, Solomon Islands",10.0,5.2
usc000f4ke,1360430824520,-11.64,165.5,"106 km SSW of Lata, Solomon Islands",28.1,5.0
usc000f4ij,1360419367880,1.135,-77.393,"2 km NNE of Yacuanquer, Colombia",145.0,6.9
usc000f4ht,1360412937200,-11.045,165.728,"36 km SSW of Lata, Solomon Islands",10.0,5.0
usc000f4ge,1360405431690,-11.882,165.663,"128 km S of Lata, Solomon Islands",10.0,5.1
usc000f4fa,1360397045520,-11.243,165.683,"58 km SSW of Lata, Solomon Islands",10.0,5.4
usc000f4e9,1360387927890,-10.886,165.966,"25 km SE of Lata, Solomon Islands",9.0,5.5
usc000f4du,1360384987960,36.879,141.091,"26 km SE of Iwaki, Japan",35.6,5.0
usc000f499,1360365386780,-11.024,166.76,"110 km ESE of Lata, Solomon Islands",10.0,5.5
usc000f496,1360365334920,-10.856,165.79,"14 km S of Lata, Solomon Islands",10.0,5.0
usc000f48q,1360363508140,-10.851,165.959,"22 km SE of Lata, Solomon Islands",10.0,5.0
usc000f451,1360353948830,-10.921,165.894,"24 km SSE of Lata, Solomon Islands",10.0,5.1
usp000jz6n,1360353358190,-10.94,166.008,"33 km SE of Lata, Solomon Islands",10.0,5.0
usc000f447,1360350551840,-10.862,166.079,"34 km ESE of Lata, Solomon Islands",29.4,5.1
usp000jz6m,1360348793710,-10.94,165.886,"25 km SSE of Lata, Solomon Islands",10.0,5.0
usc000f435,1360347044920,-10.741,165.963,"18 km E of Lata, Solomon Islands",10.0,5.4
usp000jz6k,1360346968940,-10.702,166.123,"35 km E of Lata, Solomon Islands",10.0,5.0
usc000f42w,1360346866920,-10.869,166.631,"92 km E of Lata, Solomon Islands",10.0,5.7
usc000f42i,1360346393820,-6.315,154.737,"82 km W of Panguna, Papua New Guinea",93.0,5.7
usp000jz6h,1360346159480,-10.646,166.292,"54 km E of Lata, Solomon Islands",10.0,5.0
usc000f42a,1360345352800,-10.941,165.48,"42 km SW of Lata, Solomon Islands",10.0,5.1
usp000jz6b,1360344777530,-10.772,166.126,"36 km E of Lata, Solomon Islands",10.0,5.0
usp000jz69,1360344415380,-10.949,165.962,"30 km SE of Lata, Solomon Islands",10.0,5.1
usp000jz68,1360343973940,-11.02,165.735,"33 km SSW of Lata, Solomon Islands",10.0,5.0
usc000f40j,1360337198470,-10.928,166.018,"32 km SE of Lata, Solomon Islands",21.0,7.1
usc000f40d,1360335612120,-10.927,165.891,"24 km SSE of Lata, Solomon Islands",10.0,5.8
usc000f407,1360332847850,-10.922,166.1,"39 km ESE of Lata, Solomon Islands",10.0,5.2
usc000f3zv,1360332636900,-10.898,165.926,"23 km SE of Lata, Solomon Islands",10.0,5.2
usc000f3ze,1360330767620,-10.906,165.987,"28 km SE of Lata, Solomon Islands",10.0,5.0
usc000f3y5,1360325359870,-10.91,165.967,"27 km SE of Lata, Solomon Islands",16.0,5.0
usc000f3xz,1360324571640,-10.9,165.936,"24 km SE of Lata, Solomon Islands",13.6,5.1
usp000jz5v,1360324444540,-10.983,165.852,"29 km SSE of Lata, Solomon Islands",10.0,5.0
usc000f3xn,1360323582210,-10.931,165.906,"25 km SSE of Lata, Solomon Islands",12.4,5.2
usc000f3xg,1360322737900,-10.967,165.824,"26 km S of Lata, Solomon Islands",10.0,5.0
usc000f3x8,1360321931510,-10.838,165.969,"22 km ESE of Lata, Solomon Islands",12.0,6.8
usc000f3vv,1360314540570,-10.914,164.744,"117 km W of Lata, Solomon Islands",6.0,5.5
usc000f3um,1360310615600,-11.003,165.703,"32 km SSW of Lata, Solomon Islands",10.0,5.2
usc000f3r7,1360297575920,-11.007,165.79,"31 km S of Lata, Solomon Islands",14.0,5.5
usc000f3ng,1360282376340,-11.631,165.408,"108 km SSW of Lata, Solomon Islands",10.0,5.1
usc000f3kk,1360273255270,-10.904,165.755,"20 km SSW of Lata, Solomon Islands",23.8,5.1
usc000f3k8,1360273106190,-4.416,143.011,"30 km SE of Ambunti, Papua New Guinea",111.4,5.0
usc000f3iy,1360269918020,-10.859,165.795,"14 km S of Lata, Solomon Islands",10.0,5.0
usc000f3i3,1360268406330,-10.861,165.709,"17 km SSW of Lata, Solomon Islands",10.0,5.2
usc000f3hb,1360266498230,-10.85,165.794,"13 km S of Lata, Solomon Islands",10.0,5.8
usc000f3fx,1360263556270,-10.997,165.655,"33 km SSW of Lata, Solomon Islands",11.0,6.7
usc000f3f4,1360259385660,-11.256,165.938,"60 km SSE of Lata, Solomon Islands",10.0,5.1
usc000f3bj,1360249507790,-11.004,165.661,"34 km SSW of Lata, Solomon Islands",10.0,5.0
usc000f37s,1360245956140,-11.032,164.837,"110 km WSW of Lata, Solomon Islands",10.0,5.0
usc000f36f,1360244795720,-10.745,165.712,"9 km WSW of Lata, Solomon Islands",10.0,5.2
usc000f357,1360240608820,-10.815,165.191,"67 km W of Lata, Solomon Islands",10.0,5.1
usp000jz4n,1360236594760,-11.893,165.2,"144 km SSW of Lata, Solomon Islands",10.0,5.0
usc000f329,1360224220810,-11.03,164.778,"116 km WSW of Lata, Solomon Islands",11.0,5.8
usc000f323,1360222698480,-33.628,77.536,Mid-Indian Ridge,10.0,5.0
usc000f31w,1360221591470,-15.805,-172.967,"90 km E of Hihifo, Tonga",18.0,5.8
usc000f31u,1360221079310,-10.973,165.559,"37 km SW of Lata, Solomon Islands",10.0,5.3
usc000f306,1360209173300,-11.686,164.997,"137 km SW of Lata, Solomon Islands",10.0,5.3
usc000f2zp,1360205995850,-11.453,165.22,"102 km SW of Lata, Solomon Islands",10.0,5.0
usc000f2zq,1360204948220,-11.769,164.982,"145 km SW of Lata, Solomon Islands",21.9,5.0
usc000f2w6,1360198845120,-11.798,164.87,"156 km SW of Lata, Solomon Islands",10.0,5.1
usc000f2x3,1360198603130,-11.654,164.786,"150 km SW of Lata, Solomon Islands",10.0,5.0
usc000f2vc,1360197692640,1.361,98.945,"36 km W of Padangsidempuan, Indonesia",96.3,5.0
usc000f2ul,1360197010790,-11.658,164.94,"139 km SW of Lata, Solomon Islands",8.0,6.0
usc000f2u6,1360194575290,-11.715,164.87,"149 km SW of Lata, Solomon Islands",10.0,5.3
usc000f2t0,1360193940500,-11.746,164.723,"162 km SW of Lata, Solomon Islands",10.0,5.0
usc000f2qd,1360189466030,-10.876,165.427,"43 km WSW of Lata, Solomon Islands",10.0,5.0
usc000f2pu,1360189220400,-11.099,165.632,"45 km SSW of Lata, Solomon Islands",24.5,5.6
usc000f2p0,1360188737610,-1.537,100.279,"65 km S of Padang, Indonesia",10.0,5.3
usc000f2kw,1360183350080,-23.323,170.982,southeast of the Loyalty Islands,18.5,5.1
usc000f2kf,1360181918650,46.475,-27.407,northern Mid-Atlantic Ridge,10.0,5.0
usc000f2ha,1360173799150,-11.155,165.657,"49 km SSW of Lata, Solomon Islands",9.8,5.0
usc000f2gj,1360171171040,-11.735,165.097,"135 km SW of Lata, Solomon Islands",12.6,5.0
usc000f2g3,1360170247540,-10.689,164.896,"98 km W of Lata, Solomon Islands",10.0,5.0
us2013lhc8,1360168770470,-10.695,164.806,Santa Cruz Islands region,10.0,5.0
usc000f2fg,1360168553810,-11.29,165.658,"64 km SSW of Lata, Solomon Islands",10.0,5.0
usc000f2eh,1360166055090,-10.925,165.461,"42 km WSW of Lata, Solomon Islands",10.0,5.3
usc000f2ed,1360164625990,-10.833,164.445,"148 km W of Lata, Solomon Islands",13.1,5.0
us2013lhc1,1360160644470,-11.329,165.139,"98 km SW of Lata, Solomon Islands",10.0,5.1
usc000f2dm,1360160457540,-10.912,165.483,"40 km WSW of Lata, Solomon Islands",10.0,5.4
us2013lhy1,1360160064640,-10.732,165.028,"84 km W of Lata, Solomon Islands",10.0,5.0
us2013lhcy,1360159430890,-11.358,165.112,"102 km SW of Lata, Solomon Islands",10.0,5.0
usc000f2d8,1360158894150,-10.808,166.526,"80 km E of Lata, Solomon Islands",13.7,5.8
usc000f2db,1360158632810,-10.639,166.462,"73 km E of Lata, Solomon Islands",10.0,5.6
usc000f2bn,1360154669630,-11.587,165.533,"99 km SSW of Lata, Solomon Islands",10.0,5.9
usc000f2cd,1360153916290,-0.991,146.918,"121 km NNW of Lorengau, Papua New Guinea",35.9,5.0
usc000f2ap,1360151635190,-11.243,165.728,"57 km S of Lata, Solomon Islands",14.0,6.0
usc000f2aa,1360149842610,-10.824,164.558,"135 km W of Lata, Solomon Islands",10.0,5.1
usc000f2a4,1360148625730,-10.717,165.182,"67 km W of Lata, Solomon Islands",10.0,5.8
usc000f29g,1360146797460,-10.642,164.765,"113 km W of Lata, Solomon Islands",10.0,6.0
usc000f299,1360146034310,-10.853,165.268,"59 km WSW of Lata, Solomon Islands",10.0,5.9
usc000f295,1360145550320,-11.092,165.342,"64 km SW of Lata, Solomon Islands",10.0,5.3
usc000f280,1360142640240,-10.765,164.329,"160 km W of Lata, Solomon Islands",10.0,5.2
usc000f27f,1360140302520,-11.536,165.845,"89 km S of Lata, Solomon Islands",10.0,5.1
usc000f26n,1360137874010,-15.959,-172.237,"166 km E of Hihifo, Tonga",23.8,5.0
usc000f255,1360135393650,-10.949,165.47,"43 km SW of Lata, Solomon Islands",19.3,5.0
usc000f24t,1360134827320,-10.691,165.338,"50 km W of Lata, Solomon Islands",10.0,5.3
usc000f246,1360133600010,-10.644,164.953,"92 km W of Lata, Solomon Islands",10.5,5.9
usc000f23y,1360132519250,-10.791,164.551,"136 km W of Lata, Solomon Islands",10.0,6.1
usc000f23d,1360130976650,-11.059,164.866,"108 km WSW of Lata, Solomon Islands",10.0,5.3
usc000f236,1360130556430,-10.774,164.579,"133 km W of Lata, Solomon Islands",10.0,5.2
usc000f230,1360130320800,-10.78,165.227,"62 km W of Lata, Solomon Islands",9.2,5.0
usc000f22s,1360129733520,-11.144,164.803,"118 km WSW of Lata, Solomon Islands",10.0,5.2
usc000f223,1360128932170,-10.742,165.274,"57 km W of Lata, Solomon Islands",10.0,5.0
usc000f21t,1360128618730,-10.75,164.402,"152 km W of Lata, Solomon Islands",10.0,5.1
usc000f21m,1360128269580,-11.468,165.346,"95 km SSW of Lata, Solomon Islands",10.0,5.1
usc000f21c,1360127785350,-10.689,166.519,"79 km E of Lata, Solomon Islands",10.9,5.3
usc000f21a,1360127626800,-10.677,166.35,"60 km E of Lata, Solomon Islands",10.0,5.2
usc000f20q,1360126910690,-11.422,165.126,"106 km SW of Lata, Solomon Islands",10.0,5.2
usc000f20m,1360126577110,-11.28,165.174,"91 km SW of Lata, Solomon Islands",10.0,5.0
usp000jz1y,1360125902200,-11.789,165.808,"117 km S of Lata, Solomon Islands",10.0,5.0
usp000jz1w,1360125488780,-11.663,165.875,"104 km S of Lata, Solomon Islands",16.8,5.1
usc000f1zq,1360125285560,-11.254,164.858,"118 km WSW of Lata, Solomon Islands",10.0,5.0
usp000jz1u,1360124860080,-12.022,165.902,Santa Cruz Islands,10.0,5.1
usp000jz1t,1360124581360,-10.768,165.137,"72 km W of Lata, Solomon Islands",10.0,5.2
us2013lhdz,1360124449990,-10.832,165.584,"26 km WSW of Lata, Solomon Islands",10.0,5.2
usc000f1xv,1360122584890,-10.898,165.504,"37 km WSW of Lata, Solomon Islands",10.0,5.5
usc000f1xr,1360122305890,-10.619,165.349,"50 km WNW of Lata, Solomon Islands",10.0,5.3
usc000f1xl,1360121933860,-10.872,165.341,"52 km WSW of Lata, Solomon Islands",10.0,5.2
usc000f1xa,1360121331990,-11.037,165.448,"51 km SW of Lata, Solomon Islands",10.0,5.3
usc000f1xc,1360121117700,-11.145,165.821,"46 km S of Lata, Solomon Islands",10.0,5.1
usc000f1x5,1360120744300,-10.961,165.251,"65 km WSW of Lata, Solomon Islands",10.0,5.2
usc000f1wr,1360120308220,-10.849,165.33,Santa Cruz Islands,10.0,5.2
usp000jz1h,1360120257070,-10.849,165.447,"40 km WSW of Lata, Solomon Islands",10.0,5.1
usp000jz1g,1360120218900,-11.525,165.775,"88 km S of Lata, Solomon Islands",10.0,5.0
usc000f1we,1360119993350,-11.594,165.416,"104 km SSW of Lata, Solomon Islands",10.0,5.1
usp000jz1f,1360119885520,-10.761,165.411,"42 km W of Lata, Solomon Islands",10.0,5.3
usc000f1xk,1360119661420,-11.05,165.08,"86 km WSW of Lata, Solomon Islands",12.5,5.6
us2013lhd1,1360119500150,-10.649,165.058,"81 km W of Lata, Solomon Islands",10.0,5.5
usc000f1w3,1360119459610,-10.714,165.044,"82 km W of Lata, Solomon Islands",10.0,5.1
usc000f1vd,1360117844340,-10.802,165.095,"77 km W of Lata, Solomon Islands",10.0,5.6
usp000jz1c,1360117595760,-10.967,165.206,"69 km WSW of Lata, Solomon Islands",10.0,5.0
usc000f1uy,1360117391260,-10.941,165.373,"52 km WSW of Lata, Solomon Islands",24.5,5.3
usc000f1uu,1360117091970,-11.494,165.501,"91 km SSW of Lata, Solomon Islands",21.0,5.2
usp000jz1b,1360116988220,-11.242,165.685,"58 km SSW of Lata, Solomon Islands",19.2,5.1
usp000jz1a,1360116785100,-12.095,165.51,"154 km SSW of Lata, Solomon Islands",10.0,5.2
usp000jz19,1360116662460,-11.571,165.394,"103 km SSW of Lata, Solomon Islands",10.0,5.0
usc000f1u2,1360116380400,-10.62,165.427,"42 km WNW of Lata, Solomon Islands",10.0,5.3
usp000jz18,1360116066030,-11.114,165.371,"63 km SW of Lata, Solomon Islands",10.0,5.3
usp000jz17,1360115973950,-11.112,165.385,"62 km SW of Lata, Solomon Islands",10.0,5.5
usp000jz16,1360115846440,-11.483,165.51,"89 km SSW of Lata, Solomon Islands",10.0,5.6
usc000f1ts,1360115654610,-10.499,165.588,"33 km NW of Lata, Solomon Islands",8.8,7.0
usc000f1tm,1360115322070,-11.635,166.015,"103 km SSE of Lata, Solomon Islands",10.0,5.5
usp000jz14,1360115159710,-11.31,165.88,"65 km S of Lata, Solomon Islands",10.0,5.1
usp000jz13,1360114826380,-10.879,165.275,"59 km WSW of Lata, Solomon Islands",10.0,5.4
usp000jz12,1360114566530,-11.809,165.301,"131 km SSW of Lata, Solomon Islands",10.0,5.5
usc000f1tb,1360114417180,-10.975,165.209,"70 km WSW of Lata, Solomon Islands",10.0,5.6
usp000jz11,1360114365860,-11.038,165.889,"36 km SSE of Lata, Solomon Islands",10.0,5.3
usp000jz10,1360114309730,-11.293,165.588,"66 km SSW of Lata, Solomon Islands",23.1,5.5
usp000jz0z,1360114270000,-11.768,165.26,"129 km SSW of Lata, Solomon Islands",10.0,5.1
usp000jz0y,1360114153920,-10.765,164.629,"127 km W of Lata, Solomon Islands",10.0,5.5
usc000f1se,1360113799760,-11.183,164.882,"112 km WSW of Lata, Solomon Islands",10.0,7.1
usc000f1st,1360113732330,-11.338,165.898,"68 km S of Lata, Solomon Islands",12.6,5.6
usp000jz0x,1360113567700,-11.164,165.167,"84 km SW of Lata, Solomon Islands",10.0,5.4
usp000jz0w,1360113398520,-11.076,164.771,"118 km WSW of Lata, Solomon Islands",10.0,5.9
usc000f1s0,1360113145830,-10.799,165.114,"75 km W of Lata, Solomon Islands",24.0,8.0
usc000f1rp,1360111560200,-10.85,165.009,"87 km W of Lata, Solomon Islands",7.2,5.3
usc000f1r5,1360109242100,-10.864,165.248,"62 km WSW of Lata, Solomon Islands",11.0,6.0
usc000f1jz,1360093176430,-10.752,164.947,"93 km W of Lata, Solomon Islands",24.3,5.1
